,Unnamed: 0,Title,Artist(s),Track_ID,Genre
1552,53,The Boys of Summer,Don Henley,80952123,Rock
1553,54,One Night in Bangkok,Murray Head,116413806,Pop
1554,55,If You Love Somebody Set Them Free,Sting,87638205,Pop
1555,56,Obsession,Animotion,13987394,Pop
1556,57,We Don't Need Another Hero (Thunderdome),Tina Turner,missing,missing
1557,58,Material Girl,Madonna,85467839,Pop
1558,59,Better Be Good to Me,Tina Turner,87846818,R&B/Soul
1559,60,Head over Heels,Tears for Fears,missing,missing
1560,61,Axel F,Harold Faltermeyer,185409480,Electronic
1561,62,Smooth Operator,Sade,30104161,Pop
1562,63,In My House,Mary Jane Girls,1313264,R&B/Soul
1563,64,Don't Lose My Number,Phil Collins,missing,missing
1564,65,All Through the Night,Cyndi Lauper,14558741,Electronic
1565,66,Run to You,Bryan Adams,86089267,Rock
1566,67,Glory Days,Bruce Springsteen,30883931,Rock
1567,68,Voices Carry,'Til Tuesday,138820364,Pop
1568,69,Misled,Kool & the Gang,156487398,R&B/Soul
1569,70,Would I Lie to You?,Eurythmics,89791235,Pop/Rock
1570,71,Be Near Me,ABC,97877102,Pop
1571,72,No More Lonely Nights,Paul McCartney,missing,missing
1572,73,I Can't Hold Back,Survivor,960318,Rock
1573,74,Summer Of '69,Bryan Adams,86089601,Rock
1574,75,Walking on Sunshine,Katrina and the Waves,34757702,Pop
1575,76,Freedom,Wham!,34119997,Pop
1576,77,Too Late for Goodbyes,Julian Lennon,100752863,Rock
1577,78,Valotte,Julian Lennon,100752858,Rock
1578,79,Some Like It Hot,Power Station,76435475,Rock
1579,80,Solid,Ashford & Simpson,missing,missing
1580,81,Angel,Madonna,85467840,Pop
1581,82,I'm on Fire,Bruce Springsteen,30883907,Rock
1582,83,Method of Modern Love,Hall & Oates,40793106,Pop
1583,84,Lay Your Hands on Me,Thompson Twins,missing,missing
1584,85,Who's Holding Donna Now,DeBarge,157064459,R&B/Soul
1585,86,Lonely Ol' Night,John Cougar Mellencamp,92960599,Rock
1586,87,What About Love,Heart,89580490,Pop/Rock
1587,88,California Girls,David Lee Roth,9277037,Rock
1588,89,Fresh,Kool & the Gang,156487397,R&B/Soul
1589,90,Do What You Do,Jermaine Jackson,195724587,Pop
1590,91,Jungle Love,The Time,1240858,R&B/Soul
1591,92,Born in the U.S.A.,Bruce Springsteen,30883869,Rock
1592,93,Private Dancer,Tina Turner,44326270,R&B/Soul
1593,94,Who's Zoomin' Who,Aretha Franklin,115761688,R&B/Soul
1594,95,Fortress Around Your Heart,Sting,87638214,Pop
1595,96,Penny Lover,Lionel Richie,30844996,R&B/Soul
1596,97,All She Wants to Do Is Dance,Don Henley,80952129,Rock
1597,98,Dress You Up,Madonna,85467844,Pop
1598,99,Sentimental Street,Night Ranger,13824146,Rock
1599,100,Sugar Walls,Sheena Easton,97938280,Pop
1600,1,That's What Friends Are For,"Dionne and Friends (Dionne Warwick, Gladys Knight, Elton John and Stevie Wonder)",missing,missing
1601,2,"Say You, Say Me",Lionel Richie,missing,missing
1602,3,I Miss You,Klymaxx,102981889,R&B/Soul
1603,4,On My Own,Patti LaBelle and Michael McDonald,97872485,R&B/Soul
1604,5,Broken Wings,Mr. Mister,31211408,Pop
1605,6,How Will I Know,Whitney Houston,31192256,Pop
1606,7,Party All the Time,Eddie Murphy,missing,missing
1607,8,Burning Heart,Survivor,missing,missing
1608,9,Kyrie,Mr. Mister,31211403,Pop
1609,10,Addicted to Love,Robert Palmer,94066855,Pop
1610,11,The Greatest Love of All,Whitney Houston,missing,missing
1611,12,Secret Lovers,Atlantic Starr,14702618,R&B/Soul
1612,13,Friends and Lovers,Gloria Loring and Carl Anderson,missing,missing
1613,14,Glory of Love,Peter Cetera,missing,missing
1614,15,West End Girls,Pet Shop Boys,53964813,Pop
1615,16,There'll Be Sad Songs (To Make You Cry),Billy Ocean,93348676,Pop
1616,17,Alive and Kicking,Simple Minds,missing,missing
1617,18,Never,Heart,16525351,Rock
1618,19,Kiss,Prince and The Revolution,missing,missing
1619,20,Higher Love,Steve Winwood,missing,missing
1620,21,Stuck with You,Huey Lewis and the News,40196479,Pop
1621,22,Holding Back the Years,Simply Red,missing,missing
1622,23,Sledgehammer,Peter Gabriel,19301102,Rock
1623,24,Sara,Starship,139023751,Rock & Roll
1624,25,Human,The Human League,30423843,Pop
1625,26,I Can't Wait,Nu Shooz,69475224,Contemporary R&B
1626,27,Take My Breath Away,Berlin,missing,missing
1627,28,Rock Me Amadeus,Falco,missing,missing
1628,29,Papa Don't Preach,Madonna,85467825,Pop
1629,30,You Give Love a Bad Name,Bon Jovi,30398678,Pop/Rock
1630,31,"When the Going Gets Tough, the Tough Get Going",Billy Ocean,missing,missing
1631,32,When I Think of You,Janet Jackson,867318,Pop
1632,33,These Dreams,Heart,16525352,Contemporary Country
1633,34,Don't Forget Me (When I'm Gone),Glass Tiger,101613112,Rock
1634,35,Live to Tell,Madonna,85467829,Pop
1635,36,Mad About You,Belinda Carlisle,89714402,Pop
1636,37,Something About You,Level 42,41407081,Pop
1637,38,Venus,Bananarama,139578966,Pop
1638,39,Dancing on the Ceiling,Lionel Richie,87839706,R&B/Soul
1639,40,Conga,Miami Sound Machine,missing,missing
1640,41,True Colors,Cyndi Lauper,88405997,Pop/Rock
1641,42,Danger Zone,Kenny Loggins,131131303,New Wave
1642,43,What Have You Done For Me Lately,Janet Jackson,867315,Pop
1643,44,No One Is to Blame,Howard Jones,44147276,Pop
1644,45,Let's Go All the Way,Sly Fox,1283063,Electronic
1645,46,I Didn't Mean to Turn You On,Robert Palmer,94066858,Pop
1646,47,Words Get in the Way,Miami Sound Machine,missing,missing
1647,48,Manic Monday,The Bangles,91217908,Pop
1648,49,Walk of Life,Dire Straits,17312712,Rock
1649,50,Amanda,Boston,31620707,Rock
1650,51,Two of Hearts,Stacey Q,missing,missing
1651,52,Crush on You,The Jets,missing,missing
1652,53,If You Leave,Orchestral Manoeuvres in the Dark,126563339,Rock
1653,54,Invisible Touch,Genesis,missing,missing
1654,55,The Sweetest Taboo,Sade,17378934,R&B/Soul
1655,56,What You Need,INXS,89766719,Rock
1656,57,Talk to Me,Stevie Nicks,44101512,Rock
1657,58,Nasty,Janet Jackson,867314,Pop
1658,59,Take Me Home Tonight,Eddie Money,36084949,Pop/Rock
1659,60,We Don't Have to Take Our Clothes Off,Jermaine Stewart,98842020,R&B/Soul
1660,61,All Cried Out,Lisa Lisa and Cult Jam,missing,missing
1661,62,Your Love,The Outfield,784828,New Wave
1662,63,I'm Your Man,Wham!,87631678,Pop
1663,64,Perfect Way,Scritti Politti,100161856,Pop
1664,65,Living in America,James Brown,40673978,R&B/Soul
1665,66,R.O.C.K. in the U.S.A.,John Cougar Mellencamp,92960605,Rock
1666,67,Who's Johnny,El DeBarge,1170115,R&B/Soul
1667,68,Word Up!,Cameo,missing,missing
1668,69,Why Can't This Be Love,Van Halen,30128397,Rock
1669,70,Silent Running (On Dangerous Ground),Mike + The Mechanics,125573534,Pop
1670,71,Typical Male,Tina Turner,13772620,R&B/Soul
1671,72,Small Town,John Cougar Mellencamp,92960597,Pop/Rock
1672,73,Tarzan Boy,Baltimora,95864094,Rock
1673,74,All I Need Is a Miracle,Mike + The Mechanics,2807549,Rock
1674,75,Sweet Freedom,Michael McDonald,95422526,Reggae
1675,76,True Blue,Madonna,85467832,Pop
1676,77,Rumors,Timex Social Club,4046680,Dance
1677,78,Life in a Northern Town,Dream Academy,92439525,Pop
1678,79,Bad Boy,Miami Sound Machine,missing,missing
1679,80,Sleeping Bag,ZZ Top,174001274,Rock
1680,81,Tonight She Comes,The Cars,110369422,Rock
1681,82,Love Touch,Rod Stewart,missing,missing
1682,83,A Love Bizarre,Sheila E.,100530171,Pop
1683,84,Throwing It All Away,Genesis,missing,missing
1684,85,Baby Love,Regina,45742413,R&B/Soul
1685,86,Election Day,Arcadia,68619119,Rock
1686,87,Nikita,Elton John,88248927,Pop
1687,88,Take Me Home,Phil Collins,86368047,Pop
1688,89,Walk This Way,Run–D.M.C. featuring Aerosmith,missing,missing
1689,90,Sweet Love,Anita Baker,89420798,Contemporary R&B
1690,91,Your Wildest Dreams,Moody Blues,missing,missing
1691,92,Spies Like Us,Paul McCartney,missing,missing
1692,93,Object of My Desire,Starpoint,13939183,Pop
1693,94,Dreamtime,Daryl Hall,34898323,Pop
1694,95,Tender Love,Force MDs,missing,missing
1695,96,King for a Day,Thompson Twins,93859983,Pop
1696,97,Love Will Conquer All,Lionel Richie,87839652,R&B/Soul
1697,98,A Different Corner,George Michael,missing,missing
1698,99,I'll Be Over You,Toto,missing,missing
1699,100,Go Home,Stevie Wonder,19830215,R&B/Soul
1700,1,Walk Like An Egyptian,The Bangles,91217910,Pop
1701,2,Alone,Heart,31253360,Pop/Rock
1702,3,Shake You Down,Gregory Abbott,132554380,Contemporary R&B
1703,4,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,31208351,Adult Contemporary
1704,5,Nothing's Gonna Stop Us Now,Starship,90644606,Pop/Rock
1705,6,C'est La Vie,Robbie Nevil,1177646,Pop
1706,7,Here I Go Again,Whitesnake,160532085,Rock
1707,8,The Way It Is,Bruce Hornsby and the Range,100048645,Pop
1708,9,Shakedown,Bob Seger,missing,missing
1709,10,Livin' on a Prayer,Bon Jovi,30398681,Pop/Rock
1710,11,La Bamba,Los Lobos,85919645,Pop
1711,12,Everybody Have Fun Tonight,Wang Chung,98342099,Pop
1712,13,Don't Dream It's Over,Crowded House,84895451,Rock
1713,14,Always,Atlantic Starr,missing,missing
1714,15,With or Without You,U2,85661104,Rock
1715,16,Looking for a New Love,Jody Watley,34119842,Pop
1716,17,Head to Toe,Lisa Lisa and Cult Jam,missing,missing
1717,18,I Think We're Alone Now,Tiffany,94922503,Pop
1718,19,Mony Mony,Billy Idol,89979655,Rock
1719,20,At This Moment,Billy Vera and the Beaters,91100061,Rock
1720,21,The Lady in Red,Chris de Burgh,30553160,Pop
1721,22,Didn't We Almost Have It All,Whitney Houston,31208372,R&B/Soul
1722,23,I Still Haven't Found What I'm Looking For,U2,126944569,College Rock
1723,24,I Want Your Sex,George Michael,33385738,Pop
1724,25,Notorious,Duran Duran,missing,missing
1725,26,Only in My Dreams,Debbie Gibson,117559052,Pop
1726,27,(I've Had) The Time of My Life,Bill Medley and Jennifer Warnes,142349715,Adult Contemporary
1727,28,The Next Time I Fall,Peter Cetera and Amy Grant,missing,missing
1728,29,Lean on Me,Club Nouveau,37949326,R&B/Soul
1729,30,Open Your Heart,Madonna,85467826,Pop
1730,31,Lost in Emotion,Lisa Lisa and Cult Jam,90539900,Pop
1731,32,(I Just) Died In Your Arms,Cutting Crew,30926692,New Wave
1732,33,Heart and Soul,T'Pau,missing,missing
1733,34,You Keep Me Hangin' On,Kim Wilde,missing,missing
1734,35,Keep Your Hands to Yourself,Georgia Satellites,210497375,Music
1735,36,I Knew You Were Waiting (For Me),Aretha Franklin and George Michael,missing,missing
1736,37,Control,Janet Jackson,867313,Pop
1737,38,U Got the Look,Prince,33208142,Pop
1738,39,Somewhere Out There,Linda Ronstadt and James Ingram,missing,missing
1739,40,Land of Confusion,Genesis,missing,missing
1740,41,Jacob's Ladder,Huey Lewis and the News,40196478,Rock
1741,42,Who's That Girl,Madonna,missing,missing
1742,43,You Got It All,The Jets,missing,missing
1743,44,Touch Me (I Want Your Body),Samantha Fox,97651975,Pop
1744,45,I Just Can't Stop Loving You,Michael Jackson with Siedah Garrett,missing,missing
1745,46,Causing a Commotion,Madonna,missing,missing
1746,47,In Too Deep,Genesis,missing,missing
1747,48,Let's Wait Awhile,Janet Jackson,171146839,Pop
1748,49,Hip to Be Square,Huey Lewis and the News,missing,missing
1749,50,Will You Still Love Me?,Chicago,88780872,Rock
1750,51,Little Lies,Fleetwood Mac,30749558,Electronic
1751,52,Luka,Suzanne Vega,94006719,Pop
1752,53,I Heard A Rumour,Bananarama,143013816,Pop
1753,54,Don't Mean Nothing,Richard Marx,89225166,Pop
1754,55,Songbird,Kenny G,89401721,Jazz
1755,56,Carrie,Europe,115989117,Hair Metal
1756,57,Don't Disturb This Groove,The System,45300270,Dance
1757,58,La Isla Bonita,Madonna,85467833,Pop in Spanish
1758,59,Bad,Michael Jackson,114546604,Contemporary R&B
1759,60,Sign o' the Times,Prince,33208123,Rock
1760,61,Change of Heart,Cyndi Lauper,88405994,Pop
1761,62,Come Go with Me,Exposé,2649719,Pop
1762,63,Can't We Try,Dan Hill featuring Vonda Shepard,missing,missing
1763,64,To Be a Lover,Billy Idol,43731589,Rock
1764,65,Mandolin Rain,Bruce Hornsby and the Range,97838977,Pop
1765,66,Breakout,Swing Out Sister,34215794,Rock
1766,67,Stand by Me,Ben E. King,215853005,Soul
1767,68,"Tonight, Tonight, Tonight",Genesis,missing,missing
1768,69,Someday,Glass Tiger,101613126,Pop
1769,70,When Smokey Sings,ABC,97877052,Pop
1770,71,Casanova,LeVert,missing,missing
1771,72,Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,200890962,Pop
1772,73,Rock Steady,The Whispers,127087748,Contemporary R&B
1773,74,Wanted Dead or Alive,Bon Jovi,30398683,Contemporary Country
1774,75,Big Time,Peter Gabriel,missing,missing
1775,76,The Finer Things,Steve Winwood,96438870,Rock
1776,77,Let Me Be the One,Exposé,2649720,Pop
1777,78,Is This Love,Survivor,80308892,Pop
1778,79,Diamonds,Herb Alpert,missing,missing
1779,80,Point of No Return,Exposé,missing,missing
1780,81,Big Love,Fleetwood Mac,missing,missing
1781,82,Midnight Blue,Lou Gramm,1252683,Rock
1782,83,Something So Strong,Crowded House,84895453,Rock
1783,84,Heat of the Night,Bryan Adams,31535199,Rock
1784,85,Nothing's Gonna Change My Love for You,Glenn Medeiros,33730149,Pop
1785,86,Brilliant Disguise,Bruce Springsteen,missing,missing
1786,87,Just to See Her,Smokey Robinson,98861996,R&B/Soul
1787,88,Who Will You Run To,Heart,31253352,Rock
1788,89,Respect Yourself,Bruce Willis,2528573,Funk
1789,90,Cross My Broken Heart,The Jets,101316454,Rock
1790,91,Victory,Kool & the Gang,81884671,Pop
1791,92,Don't Get Me Wrong,The Pretenders,30332228,Pop
1792,93,Doing It All for My Baby,Huey Lewis and the News,40196481,Pop
1793,94,Right on Track,Breakfast Club,862305,Pop
1794,95,Ballerina Girl,Lionel Richie,87839708,R&B/Soul
1795,96,Meet Me Half Way,Kenny Loggins,40265371,Pop
1796,97,I've Been in Love Before,Cutting Crew,30926678,Pop
1797,98,(You Gotta) Fight for Your Right (To Party!),Beastie Boys,201759428,Alternative Rap
1798,99,Funkytown,Pseudo Echo,101189958,Pop
1799,100,Love You Down,Ready for the World,missing,missing
1800,1,Faith,George Michael,88248331,Pop
1801,2,Need You Tonight,INXS,139852129,Funk
1802,3,Got My Mind Set on You,George Harrison,58181472,Pop
1803,4,Never Gonna Give You Up,Rick Astley,31409936,Adult Contemporary
1804,5,Sweet Child o' Mine,Guns N' Roses,31029043,Arena Rock
1805,6,So Emotional,Whitney Houston,missing,missing
1806,7,Heaven Is a Place on Earth,Belinda Carlisle,30783221,Pop
1807,8,Could've Been,Tiffany,94922505,Pop
1808,9,Hands to Heaven,Breathe,97067705,Rock
1809,10,Roll with It,Steve Winwood,148280377,Rock
1810,11,One More Try,George Michael,34119985,Pop
1811,12,Wishing Well,Terence Trent D'Arby,34030633,Pop
1812,13,Anything for You,Gloria Estefan and Miami Sound Machine,106305573,Pop
1813,14,The Flame,Cheap Trick,91962064,Rock
1814,15,"Get Outta My Dreams, Get into My Car",Billy Ocean,2531605,Pop
1815,16,Seasons Change,Exposé,missing,missing
1816,17,Is This Love,Whitesnake,160532087,Rock
1817,18,"Wild, Wild West",The Escape Club,104757334,Pop
1818,19,Pour Some Sugar on Me,Def Leppard,missing,missing
1819,20,I'll Always Love You,Taylor Dayne,40178608,Pop
1820,21,Man in the Mirror,Michael Jackson,114546610,Gospel
1821,22,Shake Your Love,Debbie Gibson,73136035,Disco
1822,23,Simply Irresistible,Robert Palmer,38314198,Pop
1823,24,Hold On to the Nights,Richard Marx,89225169,Pop
1824,25,Hungry Eyes,Eric Carmen,93352171,Pop/Rock
1825,26,Shattered Dreams,Johnny Hates Jazz,44735834,Pop
1826,27,Father Figure,George Michael,88248332,Pop
1827,28,Naughty Girls (Need Love Too),Samantha Fox,97652092,Pop
1828,29,A Groovy Kind of Love,Phil Collins,33564241,Pop
1829,30,Love Bites,Def Leppard,31091273,Pop/Rock
1830,31,Endless Summer Nights,Richard Marx,89225167,Pop
1831,32,Foolish Beat,Debbie Gibson,93980506,Pop
1832,33,Where Do Broken Hearts Go,Whitney Houston,31208414,Contemporary R&B
1833,34,Angel,Aerosmith,71452632,Arena Rock
1834,35,A Hazy Shade of Winter,The Bangles,missing,missing
1835,36,The Way You Make Me Feel,Michael Jackson,114546605,Pop
1836,37,"Don't Worry, Be Happy",Bobby McFerrin,92110688,Jazz
1837,38,Make Me Lose Control,Eric Carmen,93352169,Pop
1838,39,Red Red Wine,UB40,88778718,Reggae
1839,40,She's Like the Wind,Patrick Swayze featuring Wendy Fraser,missing,missing
1840,41,Bad Medicine,Bon Jovi,missing,missing
1841,42,Kokomo,The Beach Boys,101227603,Pop
1842,43,I Don't Wanna Go on with You Like That,Elton John,90331047,Rock
1843,44,Together Forever,Rick Astley,31409949,Pop
1844,45,Monkey,George Michael,33385745,Pop
1845,46,Devil Inside,INXS,139852128,Rock
1846,47,Should've Known Better,Richard Marx,89225165,Pop
1847,48,I Don't Wanna Live Without Your Love,Chicago,88780855,Rock
1848,49,The Loco-Motion,Kylie Minogue,87621577,Pop
1849,50,What Have I Done to Deserve This?,Pet Shop Boys with Dusty Springfield,missing,missing
1850,51,Make It Real,The Jets,missing,missing
1851,52,What's On Your Mind (Pure Energy),Information Society,missing,missing
1852,53,Tell It to My Heart,Taylor Dayne,missing,missing
1853,54,Out of the Blue,Debbie Gibson,72406132,Pop
1854,55,Don't You Want Me,Jody Watley,88248894,R&B/Soul
1855,56,Desire,U2,33032714,Rock
1856,57,I Get Weak,Belinda Carlisle,37930708,Pop
1857,58,Sign Your Name,Terence Trent D'Arby,missing,missing
1858,59,I Want to Be Your Man,Roger,53413258,R&B/Soul
1859,60,Girlfriend,Pebbles,45785903,Pop
1860,61,Dirty Diana,Michael Jackson,114546612,Pop/Rock
1861,62,1-2-3,Gloria Estefan and Miami Sound Machine,34262521,Pop
1862,63,Mercedes Boy,Pebbles,45955015,Pop
1863,64,Perfect World,Huey Lewis and the News,139117253,Rock
1864,65,New Sensation,INXS,139852127,Rock
1865,66,Catch Me (I'm Falling),Pretty Poison,missing,missing
1866,67,If It Isn't Love,New Edition,54753156,Alternative Rap
1867,68,Rocket 2 U,The Jets,missing,missing
1868,69,One Good Woman,Peter Cetera,1225737,Pop
1869,70,Don't Be Cruel,Cheap Trick,91962067,Rock
1870,71,Candle in the Wind,Elton John,127967797,Rock
1871,72,Everything Your Heart Desires,Daryl Hall & John Oates,138021568,Pop
1872,73,Say You Will,Foreigner,133526519,Rock
1873,74,I Want Her,Keith Sweat,missing,missing
1874,75,Pink Cadillac,Natalie Cole,13941617,Pop
1875,76,Fast Car,Tracy Chapman,19225922,Pop
1876,77,Electric Blue,Icehouse,42582563,Rock
1877,78,The Valley Road,Bruce Hornsby and the Range,73627096,Pop
1878,79,Don't Be Cruel,Bobby Brown,missing,missing
1879,80,Always on My Mind,Pet Shop Boys,34987820,Pop
1880,81,Piano in the Dark,Brenda Russell featuring Joe Esposito,98743201,Pop
1881,82,When It's Love,Van Halen,87647225,Rock
1882,83,Don't Shed a Tear,Paul Carrack,1394533,Pop
1883,84,We'll Be Together,Sting,missing,missing
1884,85,I Hate Myself for Loving You,Joan Jett and the Blackhearts,34261165,Arena Rock
1885,86,I Don't Want to Live Without You,Foreigner,88824729,Rock
1886,87,Nite and Day,Al B. Sure!,1135040,R&B/Soul
1887,88,Don't You Know What the Night Can Do?,Steve Winwood,72868160,Rock
1888,89,One Moment in Time,Whitney Houston,183654250,Contemporary R&B
1889,90,Can't Stay Away from You,Gloria Estefan and Miami Sound Machine,40294044,Pop
1890,91,Kissing a Fool,George Michael,34119990,Pop
1891,92,Cherry Bomb,John Cougar Mellencamp,76279913,Rock
1892,93,I Still Believe,Brenda K. Starr,45968623,Salsa y Tropical
1893,94,I Found Someone,Cher,89625439,Pop
1894,95,Never Tear Us Apart,INXS,139852133,Pop
1895,96,Valerie,Steve Winwood,96438890,Rock
1896,97,Just Like Paradise,David Lee Roth,97851989,Rock
1897,98,Nothin' but a Good Time,Poison,missing,missing
1898,99,Wait,White Lion,41154671,Rock
1899,100,Prove Your Love,Taylor Dayne,95957624,Pop
1900,1,Look Away,Chicago,88780863,Rock
1901,2,My Prerogative,Bobby Brown,missing,missing
1902,3,Every Rose Has Its Thorn,Poison,149201564,Rock
1903,4,Straight Up,Paula Abdul,848212,Contemporary R&B
1904,5,Miss You Much,Janet Jackson,88843917,Pop
1905,6,Cold Hearted,Paula Abdul,848214,Pop
